imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt2044863,0.0,/4iw1GLOmMD0p692ycWrFpE9zLgt.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.teamstarkid.com/starship.html,63497.0,en,Starship,"Bug wants to be a Starship Ranger, but there's one thing they are he's not... human! On a far off world, one small alien bug sets out to find love and save the universe! So get ready because the Future is Now!",2.771,/rWpDOvjFq6kCEGyqFVv7BRQqcIn.jpg,"[{'id': 16151, 'logo_path': None, 'name': 'Starkid Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-04-30,0.0,172.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Future is Now!,Starship,1.0,7.3,9.0,
tt2044891,0.0,,,40000.0,[],,597383.0,en,The Uncrucibles,"When the government is about to re-enact prohibition, Zeus the underground crime lord of Miami devises a way to distribute alcohol via water bottles, in an attempt to keep control over his empire. However as the bodies begin to pile up, and the A.T.F. gets wind of Zeus' plan, Zeus soon realizes in times like this, you can't trust the people who are closest to you.",1.343,/iSzSeS1j7vCNkNQD9e11XBhumAN.jpg,[],[],2011-01-01,0.0,62.0,[],Released,"This time, water is thicker than blood.",The Uncrucibles,0.0,0.0,0.0,
tt2046130,0.0,,,0.0,[],,279948.0,en,Paranormal Haunting: The Curse of the Blue Moon Inn,"High in the peak stands the Blue Moon Inn, the home of Matthew Hopkins for as long as anybody cares to remember. Here is the place where once every century the moon appears to turn blue and all-manner of strange and terrifying events are said to be unleashed upon the land. The time has come and with it a small group of interested individuals. An astronomer, an astrologer and a documentary filmmaker all arrive unaware of the evils that will befall them. A nightmare unfolds upon each one until the final shocking conclusion.",1.4,,[],[],2011-09-20,0.0,0.0,[],Released,,Paranormal Haunting: The Curse of the Blue Moon Inn,0.0,1.0,1.0,
tt2047670,0.0,,,0.0,[],,281263.0,en,All the Women I've Loved,"LeBaron Brown would have to be completely nuts to let a vibrant, intelligent, sexy woman like Phoenix Morgan walk out of his life. But after failing to pop The Question that Phoenix was anticipating on their third dating anniversary, he's been dumped faster than he can say ""commitment phobia."" Now, the handsome Washington, D.C., television executive is flat on his back in the office of Dr. Leighton Carter, psychotherapist, in the hopes of understanding his fear of marriage. When Dr. Carter asks him to recall all the women he's loved, LeBaron recounts his wild, erotic, risky, funny adventures in and out of bed with a bevy of ladyloves. But something is missing. Can LeBaron, who thought he knew everything about women, piece together the puzzle of himself and still salvage his relationship? Or will Phoenix, on business in Paris, discover that when it comes to lovers, the world doesn't revolve around LeBaron Brown?",0.6000000000000001,,[],[],2012-01-01,0.0,85.0,[],Released,,All the Women I've Loved,0.0,0.0,0.0,
tt2047769,0.0,/aXT34YFLNYAmqfwupO5TjILucTN.jpg,"{'id': 269550, 'name': 'The Parasite Doctor Suzune: Genesis x Evolution', 'poster_path': '/2Rev7AIprrknNhoDySPy4BLSe8k.jpg', 'backdrop_path': '/1HFuy7yjnjhSHe0F8z3krkVq982.jpg'}",0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,260015.0,ja,寄性獣医・鈴音 GENESIS,"The city is infested with mysterious parasites that bore into their human hosts to increase their host's power and sexual desires. A beautiful girl, Suzune Arizono is a vet with a specialty in parasites, and who fights daily to end the plague. Before long, she learns that an evil organization, the Kito Zaibatsu, is behind the explosive growth of this ferocious parasite. She also learns that her long-missing father, Dr. Arizono, is also involved. In order to crush the Kito Zaibatsu's ambition and to see her father again, Suzune takes on the fight without regard to the danger involved.",4.838,/knSucdnqvqmOcj32CjVQwmZNqTV.jpg,"[{'id': 19700, 'logo_path': None, 'name': 'Office Hara Co.', 'origin_country': ''}, {'id': 17392, 'logo_path': None, 'name': 'Showgate', 'origin_country': ''}, {'id': 9221, 'logo_path': '/7hEAueutGnsQUyUGnp5zQ1YmCrO.png', 'name': 'Toei Video Company', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2011-11-26,0.0,72.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Parasite Doctor Suzune: Genesis,0.0,4.0,5.0,
tt2047789,0.0,,,0.0,[],http://www.elccc.com.mx/sitio/index.php/produccion-filmica-2/2010-2012/2011/760-mi-universo-en-minusculas,171796.0,es,Mi universo en minúsculas,"Director Hatuey Viveros' beautiful film unfolds as a fascinating exploration of contemporary life in Mexico, searching to understand today's world, while portraying a younger generation who lack an understanding of their past. And as we journey with Aina on her own discovery, it becomes clear that the process of her search is just as important as the results.",0.773,/l4quiHaQivdDwld5r9odQQoUCZo.jpg,"[{'id': 9980, 'logo_path': '/9pLJAcyas8aUyVq0mwbv2EMQmgW.png', 'name': 'Fondo para la Producción Cinematográfica de Calidad', 'origin_country': 'MX'}, {'id': 14171, 'logo_path': '/p9GWxbK3INIi1RJJBUzVNjmsEkC.png', 'name': 'Centro de Capacitación Cinematográfica (CCC)', 'origin_country': 'MX'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2013-11-08,0.0,90.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,My Universe in Lowercase,0.0,6.5,4.0,
tt2048688,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,127728.0,en,8:46,"A glimpse into the lives of an ensemble of characters leading up to the moment the world changed forever - 8:46 a.m. Tuesday September 11, 2001.",1.782,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-09-11,0.0,50.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Never Forget,8:46,0.0,6.5,4.0,
tt2048804,0.0,/flmyx0V0CE6bDLQwO3exlxHYBiK.jpg,"{'id': 122661, 'name': 'Mardock Scramble Collection', 'poster_path': '/b5iNxidFGFT1DLLdEY3OsLlUxG2.jpg', 'backdrop_path': '/5d38jcR72TQrjAZJ4X3nxyVMIck.jpg'}",0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",http://m-scramble.jp/combustion/,73530.0,ja,マルドゥック・スクランブル 燃焼,"Second film of the Mardock Scramble series. Balot and a severely injured Oeufcoque seem to be at the mercy of an obsessed Boiled. Dr. Easter comes to the rescue and the group escapes to ""Paradise"" where many secrets of Mardock lie and where Balot will need to come to a decision herself about what she will and can do.",15.528,/pT03GGpr6lUiIEtMwMqzna7NHht.jpg,"[{'id': 7759, 'logo_path': None, 'name': 'GoHands', 'origin_country': 'JP'}, {'id': 7760, 'logo_path': None, 'name': 'BROSTA TV', 'origin_country': ''}, {'id': 7761, 'logo_path': None, 'name': 'Mardock Scramble Production Committee', 'origin_country': ''}, {'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2011-09-03,0.0,64.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Mardock Scramble: The Second Combustion,0.0,6.5,56.0,R
tt2049597,0.0,/slBbjRFi2qNtCh2dZKlNRIBJgSh.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,112062.0,tl,X-Deal,"Photographer Billy and his girlfriend Sarah have just moved into a new apartment. They are no longer in love, but they content themselves with sex, often involving role play. Billy becomes enamored with their new neighbor Dana, who spends her days at home blogging and supplying drugs to a local dealer. The thing is, Dana’s more attracted to Sarah. Billy lays out a deal: Dana can spend the night with Sarah, and in exchange, he gets to have sex with her. Billy manipulates the two ladies to get what he wants, but he fails to realize the risk of the arrangement.",3.688,/di1EN4HXEn4HMg0qhXuKIG4OPfC.jpg,"[{'id': 61139, 'logo_path': None, 'name': 'ALV Entertainment Network', 'origin_country': ''}, {'id': 15336, 'logo_path': None, 'name': 'Viva Digital', 'origin_country': ''}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2011-09-07,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,He's wild about her. She's wild about his girl.,X-Deal,0.0,1.9,4.0,
tt2050492,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",,86810.0,fr,Dernière séance,"Sylvain, a young man, devotes his life to small, local movie theater destined to be shut down. He lives in the theater's basement and is the theater programer, projectionist, and ticket seller. Each night, after the last screening, he leaves the building to carry out a ritual killing.",1.589,/7hXXtNIuSgrP9YHEbAMBi1DlAEE.jpg,"[{'id': 7395, 'logo_path': '/cGOGYYfbJZ1uJHynRIf8yj4phRn.png', 'name': 'Les films du Worso', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2011-08-09,0.0,81.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Last Screening,0.0,5.8,11.0,
tt2050604,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,102869.0,zh,人山人海,"A story of vengeance set in China’s wild Southwest, where brutality can be the norm rather than the exception.",1.494,/gVPbE9WJxe4XdrOWbFluG18bvq8.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2011-09-06,0.0,91.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,People Mountain People Sea,0.0,5.0,6.0,
tt2050664,0.0,/saxjIxVFj9tIz0khktH5I5F8IU9.jpg,"{'id': 954917, 'name': 'Thomas & Friends Collection', 'poster_path': '/8rZxNq06whZTpNavRDWl8kcW5xS.jpg', 'backdrop_path': '/pqqh36YTMRG0FcPvUbwSb4AtWZJ.jpg'}",0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",http://www.thomasandfriends.com/au/Thomas.mvc/Diesels,73829.0,en,Thomas & Friends: Day of the Diesels,"The Steamies and the Diesels face off in this action-packed movie adventure! There is a fire on Sodor and two new fire fighting engines - Flynn and Belle - arrive to help Thomas and Percy save the day! When Thomas starts spending all of his time with Sodors newest heroes, Percy is drawn to the Dieselworks, where he is made to feel special by the master of mischief himself Diesel 10! But Percy does not know that he is part of Diesel 10s master plan to take over the steamworks. The Steam Team rallies for sure-fire excitement in this all-new movie from Thomas &amp; Friends!",5.159,/gKkQgHCUrA9wIC1DgjgqJ1Ye8kn.jpg,"[{'id': 46875, 'logo_path': None, 'name': 'Nitrogen Studios Canada', 'origin_country': 'CA'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-09-06,0.0,60.0,"[{'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Thomas & Friends: Day of the Diesels,0.0,5.9,11.0,G
tt2051941,0.0,/8pN46ns5OItP64wJK8Qd4M3JyeK.jpg,,1130710.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,85621.0,cs,Muži v naději,"Charming bon vivant Rudolf is convinced that infidelity is the basis for a happy marriage, since, after all, a woman does not want to be bored with her partner.",13.638,/22rnwek6CG5FOwlR2ZJCgwojiAQ.jpg,"[{'id': 6190, 'logo_path': None, 'name': 'Infinity', 'origin_country': 'CZ'}, {'id': 33629, 'logo_path': None, 'name': 'RWE', 'origin_country': 'CZ'}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",2011-08-25,6638849.0,115.0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Men in Hope,0.0,7.5,130.0,
tt2053359,0.0,/fGlXIhoGr1DrkK6jRSwsgMJm5F6.jpg,"{'id': 362722, 'name': 'Fimfárum', 'poster_path': '/umbJQWqFpr15peOm1DXBuQBjaa6.jpg', 'backdrop_path': None}",0.0,"[{'id': 16, 'name': 'Animation'}]",,56033.0,cs,Fimfárum – Do třetice všeho dobrého,"The film contains three Jan Werich's fairy tales, each directed by one artist. The first story sets out to the Sumava mountains in Southern Bohemia to find out whether Ogres ever lived there. The middle tale The Hat and the Little Jay Feather concerns a king who sends his three sons to bring back a hat he left at a tavern when he was young. The third and longest fairy tale Reason and Luck is about the two virtues of the title try to prove their importance by changing the life of a pig herder named Louis. Written by",0.6000000000000001,/aMJOxDGLdCwZatbREGrUcqVMf41.jpg,"[{'id': 6719, 'logo_path': None, 'name': 'MAUR film', 'origin_country': 'CZ'}, {'id': 487, 'logo_path': '/x3BUIowxU2skXOpnOeOkl7kIYDo.png', 'name': 'Česká televize', 'origin_country': 'CZ'}, {'id': 72654, 'logo_path': '/qAGfpZE53RKgPWyiWYnIUdzpPrb.png', 'name': 'Lardux films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",2011-02-10,0.0,75.0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Fimfarum - To the good of all,0.0,7.3,3.0,
tt2053436,0.0,/vdMj8q1FLGKthWoifwUngxcFAW3.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,127514.0,en,Stand Strong,"The Webster Family enjoyed the good life of weekend shopping sprees, nice cars and a beautiful home. Matt Webster was respected by his peers and envied as the man who had it all. But when hard times came, having it all on the outside did not mean there is anything on the inside. Broken relationships, isolation and pain are the result of their misplaced priorities, selfishness and pride. In their chaos the Webster family will soon discover the American dream and pride of ownership does not build character. It took a financial crisis to show Matt that all things work together for good… to those who Stand Strong in Faith.",2.5949999999999998,/oVWCx5PHQUbauiHs61sZqW6aI5I.jpg,"[{'id': 138627, 'logo_path': None, 'name': 'Illumin8ed Productions', 'origin_country': ''}, {'id': 33475, 'logo_path': None, 'name': 'Stone Five Studios', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-10-11,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"If you lose it all, will you stand or fall?",Stand Strong,0.0,4.0,1.0,G
tt2053447,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",,97220.0,en,Swamphead,"An ancient relic is found at the bottom of a local lake which resurrects the severed head of Robert Gross, aka Swamphead. A group of hapless teens come across the relic and their weekend camping trip becomes a nightmare of blood, feces, and more head than a night in Tijuana. Can they destroy the zombie head or will they die trying?",1.381,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-10-22,0.0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Proof There Is Such A Thing As Bad Head!,Swamphead,0.0,0.0,0.0,
tt2055572,0.0,,,0.0,[],,600387.0,nl,A 7 Hour Difference,,0.6000000000000001,/5EpQTsg6LhZg2bSwHF7woF0fDjU.jpg,[],[],,0.0,,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}]",Released,,A 7 Hour Difference,0.0,0.0,0.0,
tt2055590,0.0,,,0.0,[],http://www.appartamentoadatene.it/,89427.0,it,Appartamento Ad Atene,"Athens, 1943. An apartment is requisitioned to provide accommodation for a German officer. In the apartment live the Helianos, a middle-aged couple who used to be well-off. He is an intellectual, moderate and patient. She is an anxious housewife. They have a ten-year old son who is filled with melodramatic revenge fantasies and a twelve-year old daughter. With the arrival of Captain Kalter everything is wiped out. The methodical, ascetic, cruel Kalter is a military god who inflicts terror. And the Helianos give in, submissive. They are now servants, with no identity other than their acquiescence...",0.876,/3d3iSl5971qMMCxQ6VcaSk1UkpD.jpg,[],[],2011-10-15,0.0,95.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Apartment in Athens,0.0,6.4,7.0,
tt2055611,0.0,,,0.0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",,301510.0,el,Δεμένη Κόκκινη Κλωστή,"' Red string tied, wrapped in the creel, please turn kicks tale n'archinisei 'used to say older before they start their tales.  But Knit Red Thread of Costas Charalambous does not narrate a tale but a nightmare that haunts the Greek history for more than 60 year.  The nightmare of civil war.",0.984,/4nUtpbqaUiZT0vwRitAksZ6vSWi.jpg,"[{'id': 7255, 'logo_path': '/aHu0SirjV9Mi0OrlnFWqZwy50wW.png', 'name': 'EPT', 'origin_country': 'GR'}, {'id': 6773, 'logo_path': '/thh8BxybjvOoI618djeXzwhGfh4.png', 'name': 'NOVA', 'origin_country': 'US'}]","[{'iso_3166_1': 'GR', 'name': 'Greece'}]",2012-03-15,0.0,106.0,"[{'english_name': 'Greek', 'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,Tied Red Thread,0.0,5.8,4.0,
tt2055666,0.0,/rzxxmoLQKQSA8Qz3UBu07MTFPum.jpg,,0.0,[],,147261.0,en,Lek wysokosci,"Tomek leads a comfortable life as a TV anchor and family man when he receives a troubling message from the psychiatric hospital in his hometown: his father, whom he has not seen in years, has just been admitted. Against the advice of friends and family, not to mention his own better judgment, Tomek returns home to face the man he hardly knows. After a failed, guilt-ridden attempt to sell his father’s apartment, Tomek decides to make up for lost time. Kidnapping his aging father from the hospital, the two embark on a vacation to the mountains in an effort to restore some semblance of a relationship.",2.045,/aafu1nD6l0kVDkOFRq95fKGw9IL.jpg,[],[],2011-06-06,0.0,87.0,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Fear of Falling,0.0,6.2,9.0,
tt2056501,0.0,/w0eDrZsSTDeMkq8g5XIvWE0Aw7z.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,79997.0,pl,80 milionów,"A movie about the power of thousands, the courage of hundreds and friendship of a few, thanks to whom a change of fate of millions became possible. Poland, lower Silesia, the beginning of a very cold winter 1981. After a series of entrapments by the security service a confrontation between the opposition and the communists seems to be inevitable. Just before the proclamation of martial law a group of young solidarity activists decide to play va banque and organize a rash action to take out 80 million of the union money from one of the Wroclaw’s banks before the account is blocked. Security service officers follow their steps. It’s the beginning of a gripping tournament in which also priests and curb dealers will play their parts. Each side has aces up their sleeve.",1.708,/1cgSl4lsA2fymEdxfZEcrRZ5kmf.jpg,"[{'id': 71114, 'logo_path': None, 'name': 'Odra Film', 'origin_country': 'PL'}, {'id': 73008, 'logo_path': None, 'name': 'Mediabrigade', 'origin_country': 'PL'}, {'id': 250, 'logo_path': None, 'name': 'Canal+ Polska', 'origin_country': 'PL'}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2011-11-25,0.0,80.0,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,"Solidarity activists prepare a bravura heist, taking out 80 mln from a union bank account just before it is blocked by communist authorities.",80 Million,0.0,5.6,22.0,
tt2056607,0.0,,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 99, 'name': 'Documentary'}]",,277315.0,en,In the Shadow of No Towers,"Pulitzer Prize-winning MAUS cartoonist Art Spiegelman uses his harrowing experiences as a New Yorker on September 11, 2001 as the catalyst for this haunting meditation on the most horrific terrorist attack ever carried out on American soil. Narrated by John Turturro and featuring a unique fusion score by Sintax Error, this powerful multi-media experience brings the critically-acclaimed graphic novel to life like never before.",0.6000000000000001,/Ahc9GV6pCRBEOc8rbGtw5mKMOEl.jpg,[],[],2011-09-06,0.0,53.0,[],Released,,In the Shadow of No Towers,0.0,0.0,0.0,
tt2056632,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",,97855.0,en,Left and Loose in THE LOT,"Two stoner guys have their simples lives disrupted when they witness a crime. Comedy, action and illegal drug use ensue.",1.022,/QL0cH1waG8XDLhR7of7ADobmDp.jpg,[],[],2011-01-01,0.0,92.0,[],Released,,Left and Loose in THE LOT,0.0,0.0,0.0,PG-13
tt2056658,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,352790.0,en,My Little Friend,Two friends reunite in after ten years and one has a secret waiting to come out.,2.352,/vXGvtWB7jpsAJyRbhlfaNzWWFrM.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-03-03,0.0,73.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,My Little Friend,0.0,4.3,6.0,
tt2056692,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,179809.0,en,Adventures of Serial Buddies,"Gregory is a devout Catholic who wants to kill evil people in order to grant them safe passage to heaven, Gary is an assembly worker at a trophy shop who wants to kill potential trophy winners, Graham is Gary's intern who will do anything to become a trophy maker and Vinny Van Go drives a road emergency van just to make friends. A coincidental encounter forces these four dim witted rejects to join forces and embark upon an idiotic and altogether hilarious road trip adventure - encountering the likes of skinheads, fraternity jocks, sorority babes, missing children, bikers, porn-stars, clowns, and Kathie Lee Gifford! If the boys aren't careful they might just become human, in what is ""the very first serial killer buddy movie of all time",4.128,/8txLp7uapMwXqdcxfFDUEu0txUT.jpg,"[{'id': 82763, 'logo_path': None, 'name': 'Underman/Omegagirl Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-09-20,0.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Adventures of Serial Buddies,0.0,5.6,4.0,PG-13
tt2057421,0.0,/dkKw6kUDtSX5gmREe5HdrsVBb0S.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,354841.0,el,Κωλόπαιδα,"A story that takes place in an empty Athens in August, during a 12-hour period, from 6 p.m to 6 a.m. Three friends, Phevos, Andreas and Savvas, stay up all night walking around the streets of Exarchia, for what is their last night before they leave Athens for good and move to Berlin, just like they had agreed one year ago. During the evening, however, hidden aspects of their personalities are gradually revealed and they will face the most violent manifestation of power which will change their plans forever.",0.6000000000000001,/mpprTdeiHvdV42LaGR51Cpf9k87.jpg,[],[],2012-03-15,0.0,77.0,"[{'english_name': 'Greek', 'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,Jerks,0.0,7.0,1.0,
tt2057442,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,81514.0,en,My Neighbor’s Wife,"Aaron and Giselle are an ambitious couple, but their hard work isn’t enough to provide for the comfortable life they desire. The marriage of their well-to-do bosom buddies, Bullet and Jasmine, also goes from bliss to bleak. Their situation heads further south when Bullet ends up in bed with a distraught and inebriated Giselle!  Many confrontations later, Jasmine is seen sharing late-night trysts with Aaron while their repentant spouses patiently wait for them at home! With friends like these, who needs enemies?",0.921,/kqSHGiBlsWdDMKeZittKwqGGYn6.jpg,"[{'id': 8358, 'logo_path': None, 'name': 'Regal Multimedia', 'origin_country': ''}, {'id': 8238, 'logo_path': '/3f3SS3sep9V3Nf7RAxNd5UUEw1E.png', 'name': 'Regal Entertainment', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2011-09-14,0.0,125.0,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,My Neighbor’s Wife,0.0,2.0,1.0,
tt2057445,0.0,/zztgTzlU0bNCZ6tpLOmAGiesurt.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,78245.0,en,No Other Woman,"Furniture supplier Ram is happily married to Charmaine. One day, Ram lands a big client, a new luxury resort. But he needs the help of Kara, the daughter of the owner of the resort, to finalize the deal. Kara's help, however, comes with a price, because she fancies Ram to be her lover. Not before long, Kara successfully seduces Ram, even though she knows about his marriage. When Charmaine learns of the affair, she finds ways to fight for her husband's waning attention.",1.968,/s7xqhP4PGyOnTWPXJIrkxbm6Lvo.jpg,"[{'id': 8356, 'logo_path': '/z4Rv1ryUZMaGJwcaPD5nEvpOIDq.png', 'name': 'Viva Films', 'origin_country': 'PH'}, {'id': 4676, 'logo_path': '/fu7gOKwS2l2fiFlEQFamITFEWDk.png', 'name': 'Star Cinema – ABS-CBN Film Productions', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2011-09-28,0.0,104.0,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,No Other Woman,0.0,4.0,3.0,
tt2057931,0.0,/95WDG8dvfQXA8JBz2aTSqFjoPMF.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,81556.0,de,Der Verdingbub,"Switzerland, 1955. The young orphan Max is sent as a foster child and contracted to work for the Bösiger family who lives on a farm. His foster parents treat him like a workhorse while their son seizes every opportunity to humiliate him. Playing the accordion is the one thing that is entirely his. But when the new teacher stands up for Max, it only makes a bad situation much worse. The only thing preserving his will to survive is his friendship with Berteli, who was also taken on to work at the farm. Max dreams of Argentina with her: a fantasy world, where allegedly even hayforks are made of silver.",3.056,/z9C7xMX1Tzg92CCwlbSG0TiNYJa.jpg,"[{'id': 6663, 'logo_path': '/gVL9spqQwwCQPly6moVVWuofouy.png', 'name': 'C-Films', 'origin_country': 'CH'}, {'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'ZDF', 'origin_country': 'DE'}, {'id': 29133, 'logo_path': None, 'name': 'Bremedia Produktion', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2011-11-03,0.0,103.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Foster Boy,0.0,7.5,32.0,
tt2058100,0.0,,,0.0,[],,321851.0,en,The Killing of Leonard Riley,"For My Brother is a POV drama that follows a man who sets out on a journey to his hometown to avenge the death of his brother. After only serving three months in jail for the drunk driving incident which ended in Ben's brother's death, he decides to create his own justice, and invites his filmmaker friend to document his journey. The shocking twists that unfold during this six-day road trip will be a point of discussion for years to come.",0.6000000000000001,,[],[],2011-10-22,0.0,,[],Released,,The Killing of Leonard Riley,0.0,0.0,0.0,
tt2059224,0.0,/8SoXUkdxT8mbkUCy28NJJL8bnrt.jpg,,3000.0,"[{'id': 27, 'name': 'Horror'}]",http://www.hipsterholocaust.org/,517473.0,en,Hipster Holocaust,"When two strange men are thrown out of a mansion party, they take revenge on the socialites with a roll of duct tape and a switchblade.",0.6000000000000001,/mfS01P5YBzjVwkquY0qAXTGs2X3.jpg,[],[],2011-09-22,0.0,83.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Hipster Holocaust,0.0,0.0,0.0,NR
